idx,query,filler_names,load_value,load_min,load_max
37476,can you recommend a halogenated flame retardant combined fill greater than 95 polyamide 6 grade that is approved for holder for thermal management module (tmm),,,95,
37477,"cd 9, glass fiber 12 low formaldehyde copolyester",carbon powder | glass fiber,21,16,26
37492,material with pa6t-6i 33 total fill,,33,28,38
37493,load of 57% ppa,,57,52,62
37501,filler load ranging between 6% - 56% grades,,,6,56
37514,relative thermal index mechanical strength <= 292centigrade cd long carbon fiber total fill >59,carbon powder | long carbon fiber,,59,
37516,glass reinforced max 34 in polycyclohexylenedimethylene terephthalate,glass fiber,,,34
37533,grades with gf / natural organic fiber,glass fiber | natural organic fiber,,,
37548,lgf upto 64 cross-linking,long glass fiber,,,64
37549,low wall polyamide 612 load min 49,,,49,
37556,"pa6,12 without filled",unfilled,,,
37558,full load less than 75 anti uv styrene-maleic anhydride,,,,75
37564,total filler load of 36 high flatness pa6t,,36,31,41
37568,rti-e: 88 Ã‚Â°c between 72-102 full load of 52 with range 9%,,52,43,61
37570,gr less than 22 anti-warp polyamide 6-12,glass fiber,,,22
37576,material with af,aramid fiber,,,
37579,"gs mineral light stabilized pa 6t,66",glass flake | mineral,,,
37585,polyamide 10-10 without fill low friction,unfilled,,,
37588,mf carbonpowder total fill less than 19,mineral | carbon powder,,,19
37592,full load less than 97 talcoprene available in americas,,,,97
37610,neolastÃ¢â€žÂ¢ litepol filler load max 33 cd glass fiber,carbon powder | glass fiber,,,33
37628,sofprene cecopoly filler load in the range of 24 - 62%,,,24,62
37629,polyamide 10-10 mf carbon fiber full load at least 43,mineral | carbon fiber,,43,
37647,copolyester thermoplastic elastomer unfilled,unfilled,,,
37671,sf polyformaldehyde,metal,,,
37674,"high current arc ignition - plc-1 gb, longglassfiber with combined load 50",glass beads | long glass fiber,50,45,55
37685,combined fill min 44% long metal fiber post industrial recycle polyacetal,long metal fiber,,44,
37687,flammability class rating (5-vb) gs whisker 69% with 19% range,glass flake | whisker,69,50,88
37691,ta hf total load of 58 with +/-8,,58,50,66
37706,material with md long metal fiber59,mineral | long metal fiber,59,54,64
37711,relative thermal index (116Ã‚Â°c) in the range of 72 to 150 cft of 65,long glass fiber,65,60,70
37720,santoprene tecnoprene total content 52,,52,47,57
37732,reduce carbon capture teflon load greater than 76 reinforced,glass fiber,,76,
37738,rtii at 0.6 188 total load of 65,,65,60,70
37740,non filler grades,unfilled,,,
37745,medical grade tecnology long metal fibre and glass beads 53% - 75%,long metal fiber | glass beads,,53,75
37753,"gf not hygroscopic pa6,6",glass fiber,,,
37755,total content greater than 45 long fiber glass opp available in americas,long glass fiber,,45,
37757,90%lcf highamperearcignition plc-1 at 3mm,long carbon fiber,90,85,95
37758,filler load min 19 omnicarb available in south america,,,19,
37771,polyphthalamide combined fill less than 35% with heat tolerant,,,,35
37773,pa6i/6t total content greater than 60% gr with good redugloss,glass fiber,,60,
37781,tf cf aramid fiber,carbon fiber | aramid fiber,,,
37783,gwi temperature =782 between 432 and 885 cfr-cf or glassbeads,continuous carbon fiber | glass beads,,,
37784,without fill materials,unfilled,,,
37816,br cx total load upto 62,,,,62
37822,material with without filled,unfilled,,,
37826,can you recommend a low formaldehyde md long carbon fiber load at least 42% pa 6/10 grade that is approved for powertrain connectors,mineral | long carbon fiber,,42,
37841,total load max 78% md electrostatic dissipation copolyester,mineral,,,78
37861,"low gloss pa6,6 load min 55",,,55,
37870,pa66-6 filler load min 33 with tribo,,,33,
37878,"a pa10,10 with long steel + longcarbonfiber",long metal fiber | long carbon fiber,,,
37883,cd long aramid fiber total filler load min 69 acid resistance styrene-ethylene-butadiene-styrene,carbon powder | long aramid fiber,,69,
37904,"load >88% heat stabilized pa 66,6",,,88,
37914,a polyamide 6-12 with sf long aramid fiber 40% to 54%,metal | long aramid fiber,,40,54
37918,load upto 36 warp resistance aem,,,,36
37919,"pa10,10 cfr/cf aesthetical",cfr-cf,,,
37924,"gur, pb, cf, carbonpowder",carbon fiber | carbon powder,,,
37929,semi aromatic polyamide long carbon fiber long glass fiber with 58% total filler load anti-water,long carbon fiber | long glass fiber,58,53,63
37948,unreinforced 5vb,unfilled,,,
37952,"can you recommend a silicone non filler nylon 6,6 grade that is approved for automotive housing",unfilled,,,
37959,material with filler load in the range of 29 - 41%,,,29,41
37971,a sbs with combined load 95,,95,90,100
37972,cft whisker load upto 34,long glass fiber | whisker,,,34
37996,full load >93 smd solderable nylon 6/12,,,93,
38004,combined fill greater than 28% anti-impact copolyester,,,28,
38008,materials with full load <35 af mineral,aramid fiber | mineral,,,35
38023,materials with total content min 67 af,aramid fiber,,67,
38027,lm no fill,unfilled,,,
38040,load upto 61% anti-chemical pe-hd,,,,61
38064,nylon 10-10 ss + glass fiber with good thin wall,metal | glass fiber,,,
38084,long stainless steel fiber + glass beads glow wire temp around 676fahrenheit,long metal fiber | glass beads,,,
38095,looking for a pa6t 31ssfiber mineral with parallelthermalexpansion=211.4 e-6/k,metal | mineral,31,26,36
38111,material with total filler load greater than 36%,,,36,
38112,lcf,long carbon fiber,,,
38118,whisker 26% + metal 49% grades,whisker | metal,75,70,80
38121,natural organic fiber omnicarb available in europe middle east africa,natural organic fiber,,,
38124,long glass fiber,long glass fiber,,,
38130,"vitaldose, compel, mf carbon fiber with total fill 41",mineral | carbon fiber,41,36,46
38132,38 organic fiber and 14% long carbon fiber flamret nylon 666,natural organic fiber | long carbon fiber,52,47,57
38134,material with long steel + long carbon fiber,long metal fiber | long carbon fiber,,,
38153,"nylon 66,6 lgf in the range of 11 - 49% with halogenated fr",long glass fiber,,11,49
38155,fo sp without glass fibre,unfilled,,,
38165,celapex rynite and no load,unfilled,,,
38168,mf sikamid available in eu,mineral,,,
38173,pa6t-66 combined fill max 44% with good carbon capture and utilization,,,,44
38182,grades with aramid fibre natural organic fiber greater than 26,aramid fiber | natural organic fiber,,26,
38200,gwf index at 6 of 867 Ã‚Â°c combined load greater than 39,,,39,
38203,total filler load max 95%,,,,95
38231,"mf carbon fiber71 in pa 66,6t",mineral | carbon fiber,71,66,76
38234,pa 66/6t md 36% with +/-24% anti-static,mineral,36,12,60
38236,cd total content 65 with 6% range stress-strain,carbon powder,65,59,71
38258,hostaform laprene filler load <47%,,,,47
38262,material with gf range 51 to 75%,glass fiber,,51,75
38281,glass content less than 58% low ion elution,glass fiber,,,58
38282,reinforced + carbon fiber bf available in americas,glass fiber | carbon fiber,,,
38287,pehd total filler load greater than 50% highest cristalline,,,50,
38289,material with longss total content >50,long metal fiber,,50,
38308,sofprene impet md aramid fiber 30 - 46,mineral | aramid fiber,,30,46
38322,pa 6/10 af >55 with anti-heat,aramid fiber,,55,
38329,gf and long metal fiber total load of 55 - 81 uv-stabilized pa66-6t,glass fiber | long metal fiber,,55,81
38330,polyetheretherketone gr mineral with total load 22 abrasion resistant,glass fiber | mineral,22,17,27
38345,pa66 38 load halogen free,,38,33,43
38347,material with mf less than 68,mineral,,,68
38363,ss fiber >38% fr polyacetal,metal,,38,
38365,"pa 66,6t 85 combined fill post consumer recycle",,85,80,90
38367,lw uhmw 45 combined fill with talc,mineral,45,40,50
38369,looking for a polytrimethylene terephthalate non filler with elongation at break (252%),unfilled,,,
38370,load 75 easy flow nylon 6t/xt,,75,70,80
38372,grades with total filler load of 82,,82,77,87
38375,long carbon fiber 34 with range +/-29% in polyamide 6/10,long carbon fiber,34,5,63
38390,total fill max 55 cfr gf abistir available in emea,cfr-gf,,,55
38417,lcf mineral 56 with range 22,long carbon fiber | mineral,56,34,78
38419,material with 45 td / 30 carbon powder,mineral | carbon powder,75,70,80
38427,"polifor, clarifoil, sf and mineral with combined fill 88",metal | mineral,88,83,93
38432,material with cd or carbon fiber,carbon powder | carbon fiber,,,
38441,omnipro neolast total load in the range of 15 - 67%,,,15,67
38445,pa6t-66 total filler load 35 with water resistance,,35,30,40
38480,gb or aramid fiber,glass beads | aramid fiber,,,
38485,"vitaldose rynite organic fiber, aramid fiber",natural organic fiber | aramid fiber,,,
38564,"cd / long aramid fiber pa 10,10",carbon powder | long aramid fiber,,,
38566,olefinic thermoplastic elastomer cfr-gf and whisker low friction,continuous glass fiber | whisker,,,
38567,laprene forprene metal aramid fiber,metal | aramid fiber,,,
38589,gf and natural organic fiber 43% high viscosity pa6t/xt,glass fiber | natural organic fiber,43,38,48
38597,gf carbon powder upto 49 in polyamide 66,glass fiber | carbon powder,,,49
38598,materials with load <39%,,,,39
38616,material with aramidereinforced natural organic fiber,aramid fiber | natural organic fiber,,,
38619,"pp-epdm fibre, carbon powder enhanced gloss",glass fiber | carbon powder,,,
38621,total fill min 60 af glass fiber,aramid fiber | glass fiber,,60,
38626,mineral greater than 25 materials,mineral,,25,
38638,"reduce carbon capture carbon, long glass fiber",carbon | long glass fiber,,,
38651,material with long aramide fibre,long aramid fiber,,,
38653,58 total content materials,,58,53,63
38656,polifor blue ridge and lgf long carbon fiber with 81 total load,long glass fiber | long carbon fiber,81,76,86
38657,ss and carbon powder total content ranging between 18 - 56 nylfor available in south america,metal | carbon powder,,18,56
38666,acetal metal 43,metal,43,38,48
38675,hotwireignition plc-1 gf <91,glass fiber,,,91
38687,laf greater than 78% nanotube,long aramid fiber,,78,
38692,filler load less than 62 gb,glass beads,,,62
38694,material with filler load greater than 88% stainless steel fiber,metal,,88,
38704,pa 6/6 carbonfiber 49% - 61%,carbon fiber,,49,61
38726,silicon 29 fibreglass 47 carbon powder,glass fiber | carbon powder,76,71,81
38727,total filler load greater than 95 ta available in eu,,,95,
38736,"relative thermal index - electrical (rti elec) (Ã‚Â°c) 73 Ã‚Â°c lcf, natural organic fiber",long carbon fiber | natural organic fiber,,,
38737,total fill less than 27% nylon 6/12,,,,27
38738,filler load less than 46% hf available in eu,,,,46
38756,polytetrafluoroethylene no load lead-free soldering resistance,unfilled,,,
38783,glass beads + aramid fiber,glass beads | aramid fiber,,,
38791,carbon fibre in ptt,carbon fiber,,,
38795,"long glass fiber 30, whisker 31 materials",long glass fiber | whisker,61,56,66
38823,"can you recommend a abrasion resistant aramidefiber 39 pa 6t,66 grade that is approved for tire carrier support for automotive & transportation",aramid fiber,39,34,44
38834,"pa66,6t cft longaramidfiber",long glass fiber | long aramid fiber,,,
38849,material with gf,glass fiber,,,
38879,material with polytrimethylene terephthalate long carbon fiber / metal,long carbon fiber | metal,,,
38898,can you recommend a recycled cf 62 with range +/-27 polyamide 6/6 grade that is approved for fuel rail,carbon fiber,62,35,89
38904,"polyamide 6 carbon, aramid fiber 59",carbon | aramid fiber,59,54,64
38912,gf glass beads non-halogenated/red phosphorous free flame retardant hd-pe,glass fiber | glass beads,,,
38921,asa gr and carbon fiber lasti,glass fiber | carbon fiber,,,
38925,gf,glass fiber,,,
38934,"anti-uv pa6t,6i combined fill less than 58%",,,,58
38947,nylon 10/10 total content of 69%,,69,64,74
38961,pa 66/6t sf filler load upto 53%,metal,,,53
38967,grades with total content min 14% cd,carbon powder,,14,
38969,liquid crystal polymer total load range 29 to 57,,,29,57
38987,fri at ss,metal,,,
38990,a hd-pe with filler load min 57,,,57,
38997,"contains recycle nylon 10,10 gb and mineral",glass beads | mineral,,,
39008,td and glass beads total load 40 to 74 hydrolysis resistance nylon 6t-xt,mineral | glass beads,,40,74
39012,load >57 glass reinforced materials,glass fiber,,57,
39014,"hot wire ignition plc 5, 0.5mm thickness carbon fibre combined fill upto 49",carbon fiber,,,49
39017,"talc, 47 high heat conditions thermoplastic polyurethane",mineral,47,42,52
39024,combined fill of 36 with +/-13 range water resistant olefinic thermoplastic elastomer,,36,23,49
39026,hd-pe load ranging between 10 - 62 with thermal shock,,,10,62
39027,filler load >80% abistir available in asia pacific,,,80,
39028,filler load <68 glass fiber pa6t,glass fiber,,,68
39041,stainless steel natural organic fiber >61 heat stabilized or stable to heat tpc-et,metal | natural organic fiber,,61,
39044,lcf 5 + metal 6 lowemiss polyacetal,long carbon fiber | metal,11,6,16
39047,material with no load,unfilled,,,
39052,acid resistant polyoxymethylene (acetal) glass reinforced long metal fiber <68%,glass fiber | long metal fiber,,,68
39059,pa 612 total load of 74,,74,69,79
39075,long carbon fiber aramid fiber greater than 66 anti-warp abs,long carbon fiber | aramid fiber,,66,
39076,polyamide 6 longfibreglass and glass beads with plasi,long glass fiber | glass beads,,,
39081,looking for a long chain pa combined load min 86 cfr/cf glass fiber with e-mod = 19675 mpa,cfr-cf | glass fiber,,86,
39095,pa66/6 cft and metal total load of 58 with 30 range lectdiss,long glass fiber | metal,58,28,88
39099,"nylon 66,6 cft78",long glass fiber,78,73,83
39102,"ecomid omnitech and 20% lcf, 39% metal",long carbon fiber | metal,59,54,64
39104,md min 61 high amp-plc-1,mineral,,61,
39118,grades with load >64% long glass fiber,long glass fiber,,64,
39129,pa6-12 long glass fiber long aramid fiber full load upto 72 with good impact resistance,long glass fiber | long aramid fiber,,,72
39147,a nylon 10-10 with glass content full load less than 85,glass fiber,,,85
39150,mf grades,mineral,,,
39152,ss fiber flammabilityclassrating vo,metal,,,
39153,gr carbonpowder combined fill >92% medhc polyamide 6/6,glass fiber | carbon powder,,92,
39157,"hot wire ignition (hwi) plc-4 0.6mm thick. glas fibre, long metal fiber",glass fiber | long metal fiber,,,
39171,grades with total fill 76,,76,71,81
39179,fibre glass nylon 6-10,glass fiber,,,
39195,grades with glass flake total load of 28% - 68%,glass flake,,28,68
39199,cfr cf or long metal fiber tpu,cfr-cf | long metal fiber,,,
39205,weld line improved cf 43% with +/-14%,carbon fiber,43,29,57
39209,total content 22 flammability classification v 0,,22,17,27
39212,material with total filler load of 73%,,73,68,78
39235,fibre hyt available in eu,glass fiber,,,
39237,a pa 10-10 with ss glass fiber,metal | glass fiber,,,
39248,combined load 29 - 57 flame: hb,,,29,57
