entity,value,count
COMPETITOR_GRADE,dynaflex g2706-1000-00,1
COMPETITOR_GRADE,tarolox 2050 w g6,1
COMPETITOR_GRADE,ravamidbgfb20/10bk,1
COMPETITOR_GRADE,elastollan b 60 d,1
COMPETITOR_GRADE,wellamid mr409 22h-nbk3,1
COMPETITOR_GRADE,solplast th 40d7900 a1,1
COMPETITOR_GRADE,egyeuroptene md 7020 u,1
COMPETITOR_GRADE,schulamid 612 fs 5003 mc,1
COMPETITOR_GRADE,solplastth65a8901a,1
COMPETITOR_GRADE,domamidr66i3h2,1
COMPETITOR_GRADE,schulamid 6 mv hi k1893,1
COMPETITOR_GRADE,badamid ul b70 gf25 fr v0,1
COMPETITOR_GRADE,wellamid 22lh-nbk4,1
COMPETITOR_GRADE,alphalon 24,1
COMPETITOR_GRADE,kopa kn133hb40gr,1
COMPETITOR_GRADE,domamid 6lvgt85,1
COMPETITOR_GRADE,kebablend/mwfe181101tpe,1
COMPETITOR_GRADE,tarnamid t-27 gf150,1
COMPETITOR_GRADE,relene 52gb003,1
COMPETITOR_GRADE,evoprene g 998,1
COMPETITOR_GRADE,promyde bf33 l,1
COMPETITOR_GRADE,elastollan 1160 d,1
COMPETITOR_GRADE,badamid pa612 gm30 h,1
COMPETITOR_GRADE,alphalon 27d,1
COMPETITOR_GRADE,plustek pa301g6gr73,1
COMPETITOR_GRADE,slovamid6frc1,1
COMPETITOR_GRADE,estane 58202 tpu,1
COMPETITOR_GRADE,hi-zex 550br,1
COMPETITOR_GRADE,estanegp92attpu,1
COMPETITOR_GRADE,eltex a4009mfn1325,1
COMPETITOR_GRADE,lucent pa l6-140,1
COMPETITOR_GRADE,oe5328i,1
COMPETITOR_GRADE,pibiflex 3560,1
COMPETITOR_GRADE,avalon 90 aht dp,1
COMPETITOR_GRADE,elastollan c 60 a hpm,1
COMPETITOR_GRADE,ravamid r200 gf50,1
COMPETITOR_GRADE,nylene 5225-04 bk,1
COMPETITOR_GRADE,technyl star afx 218 v60 nc,1
COMPETITOR_GRADE,vestamid e47-s1,1
COMPETITOR_GRADE,spesin kp213g15hibl,1
COMPETITOR_GRADE,technyl c 216s v30 nc,1
COMPETITOR_GRADE,hifax tyc 773p,1
COMPETITOR_GRADE,mediprene 500350m,1
COMPETITOR_GRADE,rtp1001,1
COMPETITOR_GRADE,terez a 300 h gl40,1
COMPETITOR_GRADE,bestdur phg6,1
COMPETITOR_GRADE,lnp lubriloy compound rx05498,1
COMPETITOR_GRADE,technofiber performance pp lgf 40-10-02 hi,1
COMPETITOR_GRADE,terez b 301 h g30,1
COMPETITOR_GRADE,ecolon gf3040-bk1,1
COMPETITOR_GRADE,wellamidfrgf25-66-n,1
COMPETITOR_GRADE,elastron d100.a58.b,1
COMPETITOR_GRADE,technyl safe a 302fc nc,1
COMPETITOR_GRADE,technyl c 218 v30 bk 21n,1
COMPETITOR_GRADE,amilan cm2001,1
COMPETITOR_GRADE,mirathanee355d,1
COMPETITOR_GRADE,solplast th 85a9900 c1,1
COMPETITOR_GRADE,delrin 511dp nc010,1
COMPETITOR_GRADE,sabic hdpe icp4907s,1
COMPETITOR_GRADE,latiohm66-10h2cntg/35,1
COMPETITOR_GRADE,econamid fl 66h1,1
COMPETITOR_GRADE,elastollan c 75 a hpm,1
COMPETITOR_GRADE,saxamid126f4rz21,1
COMPETITOR_GRADE,ultradur s 4090 g6 ls high speed bk15077,1
COMPETITOR_GRADE,solplast tv 40a10900 b,1
COMPETITOR_GRADE,network polymers nylon 6604 hs,1
COMPETITOR_GRADE,skypel p155df,1
COMPETITOR_GRADE,eplamid 66 nc k,1
COMPETITOR_GRADE,tarolox 111 g4 y0,1
COMPETITOR_GRADE,technyl c 218 v25 bk,1
COMPETITOR_GRADE,dynaflex g7940-9 nsfg,1
COMPETITOR_GRADE,bergamid b70/75/80,1
COMPETITOR_GRADE,primatop hdpe 055952,1
COMPETITOR_GRADE,reny 1022hs,1
COMPETITOR_GRADE,amilancm3003g1000,1
COMPETITOR_GRADE,laticonther 62 ceg/500-v0hf1,1
COMPETITOR_GRADE,solplast th 40a9900 c0,1
COMPETITOR_GRADE,hylonn1033hl,1
COMPETITOR_GRADE,grodnamidpa6-hbk-gf30p(w),1
COMPETITOR_GRADE,technoelastvd4000i2sw,1
COMPETITOR_GRADE,econamid fl 6 500,1
COMPETITOR_GRADE,luvocom 80-7014,1
COMPETITOR_GRADE,xecarb 2-c20-st,1
COMPETITOR_GRADE,elastron d101.a83.b,1
COMPETITOR_GRADE,nylene 401 f,1
COMPETITOR_GRADE,solplast th 75a9000 c,1
COMPETITOR_GRADE,tpe provamed 1160,1
COMPETITOR_GRADE,scanamid 6 b12^ qf2515,1
COMPETITOR_GRADE,tpe provamed 1365,1
COMPETITOR_GRADE,akulon k224-pg6 b-mb,1
COMPETITOR_GRADE,loxister pbt gf20 02037,1
COMPETITOR_GRADE,nylene 5113 hs,1
COMPETITOR_GRADE,solplastth42d9921c,1
COMPETITOR_GRADE,domamid66m30,1
COMPETITOR_GRADE,pbt 3015-104,1
COMPETITOR_GRADE,kopps s25g40bl,1
COMPETITOR_GRADE,durethan ecobkv30h3.0 000000,1
COMPETITOR_GRADE,polimid stat a 2015 fcgf,1
COMPETITOR_GRADE,kebablend / wr xb 111001/2,1
COMPETITOR_GRADE,mâˆ™vera f4003,1
COMPETITOR_GRADE,schuladur b gf 25 lb,1
COMPETITOR_GRADE,xydarmg-850nt,1
COMPETITOR_GRADE,gbls,1
COMPETITOR_GRADE,arlen a335,1
COMPETITOR_GRADE,taroloy 70,1
COMPETITOR_GRADE,ravamidabk46,1
COMPETITOR_GRADE,dic-pps fz-2100,1
COMPETITOR_GRADE,pentamid a gv30 h black,1
COMPETITOR_GRADE,tisester f 15d03 r01,1
COMPETITOR_GRADE,4mid 9ab21130,1
COMPETITOR_GRADE,elastron g103.a55.n,1
COMPETITOR_GRADE,plustek pb145ntr,1
COMPETITOR_GRADE,he4872,1
COMPETITOR_GRADE,schuladur b gf 30,1
COMPETITOR_GRADE,snolen eb 1.8/61,1
COMPETITOR_GRADE,terez gt3 300 h gl60,1
COMPETITOR_GRADE,witcom pom-c-ec-ep-hi,1
COMPETITOR_GRADE,solplast th 85a9000 a0 uv,1
COMPETITOR_GRADE,cpprymenylon6n133lnat,1
COMPETITOR_GRADE,elastron g201.a67.n,1
COMPETITOR_GRADE,terez gt2 400 h gl30,1
COMPETITOR_GRADE,sumikasuper e6807t,1
COMPETITOR_GRADE,alphalon 40,1
COMPETITOR_GRADE,badamidula703gf20frhf,1
COMPETITOR_GRADE,amilan cm1011g-15,1
COMPETITOR_GRADE,danamid afgf-50,1
COMPETITOR_GRADE,eltex pf6130la,1
COMPETITOR_GRADE,schularecpa66gf30,1
COMPETITOR_GRADE,kopetkp132g30v0,1
COMPETITOR_GRADE,riteflex xfr 655,1
COMPETITOR_GRADE,technyl c 216 v35 gy r7040 xb,1
COMPETITOR_GRADE,polyelasttpezs606,1
COMPETITOR_GRADE,ravamid b nc,1
COMPETITOR_GRADE,pentamid aht2 gv60 h2 black,1
COMPETITOR_GRADE,vicnyl r6115nh,1
COMPETITOR_GRADE,4tech 9g22150 h,1
COMPETITOR_GRADE,leona 1300g,1
COMPETITOR_GRADE,apilon52ca52cpcesc42,1
COMPETITOR_GRADE,rilsanmb3610black,1
COMPETITOR_GRADE,elastron v250.a75.b,1
COMPETITOR_GRADE,econamid fl 66,1
COMPETITOR_GRADE,formpolysn6gf15stblack,1
COMPETITOR_GRADE,wellamid gf20-60 xe-n,1
COMPETITOR_GRADE,tarnamid t-27 gf40,1
COMPETITOR_GRADE,bestnyl se30vi01ah,1
COMPETITOR_GRADE,eplamid 6 gfr 25 nc q1c501,1
COMPETITOR_GRADE,isothane 1095ae,1
COMPETITOR_GRADE,sarlinkee-2260b,1
COMPETITOR_GRADE,tecothane tt-1072d,1
COMPETITOR_GRADE,dynaflex g2703-1000-00,1
COMPETITOR_GRADE,ponacom 4410-2,1
COMPETITOR_GRADE,pocan b3234hr 900867 s2,1
COMPETITOR_GRADE,loxiamid pa66 gf30 hs2 04055,1
COMPETITOR_GRADE,ubesta 3035 ju5,1
COMPETITOR_GRADE,ubesta 3030 ji14l,1
COMPETITOR_GRADE,tedur l 9107-7,1
COMPETITOR_GRADE,slovamid6 frm 1,1
COMPETITOR_GRADE,iupitalfl2020,1
COMPETITOR_GRADE,echorpehdwnat(injection),1
COMPETITOR_GRADE,nevimid 6 e800,1
COMPETITOR_GRADE,vydyne r525h nt,1
COMPETITOR_GRADE,solplast tv 50a10000 b,1
COMPETITOR_GRADE,xecarb 1-c30-p20,1
COMPETITOR_GRADE,slovamid66 gf 15 hi,1
COMPETITOR_GRADE,solplast th 60a9101 c,1
COMPETITOR_GRADE,technyl c 219s v35 bk 21n,1
COMPETITOR_GRADE,4dur 9k22150,1
COMPETITOR_GRADE,xelter s 110/120a40-xxx-yyy-e1,1
COMPETITOR_GRADE,ultraformn2720m210at,1
COMPETITOR_GRADE,loxisterpbtfrv0gf3002030,1
COMPETITOR_GRADE,4mid9b22140,1
COMPETITOR_GRADE,badamid pa9t gf35 h,1
COMPETITOR_GRADE,tarolox 10 g5 x0,1
COMPETITOR_GRADE,plustek pa108pi18,1
COMPETITOR_GRADE,rilsan bmno tld,1
COMPETITOR_GRADE,ramtal pm7109,1
COMPETITOR_GRADE,solplastth65a7000a1,1
COMPETITOR_GRADE,wellamid mrgf1737-gy1,1
COMPETITOR_GRADE,opti-max 0821-80a,1
COMPETITOR_GRADE,apigo d 40t,1
COMPETITOR_GRADE,technyl safec 216fc v40 nc,1
COMPETITOR_GRADE,onflex s hf 80a-3s1986,1
COMPETITOR_GRADE,sabic stamax 30yk270ee,1
COMPETITOR_GRADE,eplamid 6 fv0 nc q1c001,1
COMPETITOR_GRADE,hilub a 252,1
COMPETITOR_GRADE,ubesta 3020 u,1
COMPETITOR_GRADE,bergamida70g20hbk014,1
COMPETITOR_GRADE,pentamid a s gv30 h fr natural,1
COMPETITOR_GRADE,marlexhxm50100,1
COMPETITOR_GRADE,taromidb240ng4y2,1
COMPETITOR_GRADE,grilamidxe3983natural,1
COMPETITOR_GRADE,domamid6mv303nc,1
COMPETITOR_GRADE,sarlink4165,1
COMPETITOR_GRADE,ramlloypzf200nt,1
COMPETITOR_GRADE,auromid pa66 hgk30 black 9005,1
COMPETITOR_GRADE,taromid b 280 g7 x0,1
COMPETITOR_GRADE,altech pa6 a 1000/149 fr,1
COMPETITOR_GRADE,pentamid b gv50 e h black,1
COMPETITOR_GRADE,duracon jw-03,1
COMPETITOR_GRADE,rtp800gb30z,1
COMPETITOR_GRADE,eplon 66 bk q101,1
COMPETITOR_GRADE,technyl safe c 216mfc nc,1
COMPETITOR_GRADE,wellamid6000/42gvs8/25hwuvcp,1
COMPETITOR_GRADE,titalon 3400gf,1
COMPETITOR_GRADE,polimid lub a 30 gf y10,1
COMPETITOR_GRADE,he1355,1
COMPETITOR_GRADE,bestnylse25vi01awx,1
COMPETITOR_GRADE,saxamid226f3,1
COMPETITOR_GRADE,bl3(gf4760),1
COMPETITOR_GRADE,valox 735,1
COMPETITOR_GRADE,loxiamid pa6 gf15 hs1 uv2 bk0302 03021,1
COMPETITOR_GRADE,technyl c 246si v30 bk,1
COMPETITOR_GRADE,technyl c 118 s30 bk 9302,1
COMPETITOR_GRADE,ultramidb3ek3,1
COMPETITOR_GRADE,akulon n24-g8,1
COMPETITOR_GRADE,pentamid b s gv10 mc20 h2 ls black,1
COMPETITOR_GRADE,apinat dp2091,1
COMPETITOR_GRADE,plustek pa301g6bk10.1,1
COMPETITOR_GRADE,eastar eb062,1
COMPETITOR_GRADE,osterlene hm0550,1
COMPETITOR_GRADE,kebaform c 2527,1
COMPETITOR_GRADE,titacon cl500,1
COMPETITOR_GRADE,heg3620fg,1
COMPETITOR_GRADE,oe5325i,1
COMPETITOR_GRADE,ultraform w2320 003 tr at,1
COMPETITOR_GRADE,aegis h135zp,1
COMPETITOR_GRADE,solplast th 55d9900 b1,1
COMPETITOR_GRADE,technyl safe c216fc s30 nc,1
COMPETITOR_GRADE,terezbe300,1
COMPETITOR_GRADE,solplast th 55a9021 c2,1
COMPETITOR_GRADE,kepstan 8003,1
COMPETITOR_GRADE,ecoloymrgf6300-bkja6a,1
COMPETITOR_GRADE,4mid 9b22130 huvi,1
COMPETITOR_GRADE,rtp 1001 fr a,1
COMPETITOR_GRADE,technyl c 216 v50 bk z,1
COMPETITOR_GRADE,4dur9k40000,1
COMPETITOR_GRADE,grilamid l 20 ec black,1
COMPETITOR_GRADE,durafide1140a7,1
COMPETITOR_GRADE,eco meytel i66 f40 bk,1
COMPETITOR_GRADE,akulonxs36-c1(fc-x9224),1
COMPETITOR_GRADE,safrene m 7650,1
COMPETITOR_GRADE,4mid9b22130i,1
COMPETITOR_GRADE,danamidfgfs-30,1
COMPETITOR_GRADE,terez pa 6.6 7400 gk30 uv,1
COMPETITOR_GRADE,sabic hdpe b5429,1
COMPETITOR_GRADE,ecozen claro 100,1
COMPETITOR_GRADE,jsr excelink 2700b,1
COMPETITOR_GRADE,technofiber green pp lgf 30-10-04,1
COMPETITOR_GRADE,rigidex hd4820ea,1
COMPETITOR_GRADE,tarnamid t-27 gf50,1
COMPETITOR_GRADE,hm-9455f,1
COMPETITOR_GRADE,amilan cm1023g1000,1
COMPETITOR_GRADE,topolymer 8201-601t,1
COMPETITOR_GRADE,slovamid66gf30fra3,1
COMPETITOR_GRADE,tarnamid t-27 gf30 fr850,1
COMPETITOR_GRADE,solplast th 90a9704 a1,1
COMPETITOR_GRADE,promyde b300 p2 g15 mi,1
COMPETITOR_GRADE,pentamid a h tf20,1
COMPETITOR_GRADE,bergamid a70 g/gk40 h black,1
COMPETITOR_GRADE,domamidfr66g35v0p1a,1
COMPETITOR_GRADE,kopa kn333g15sibl,1
COMPETITOR_GRADE,plustek pa341g9bk11,1
COMPETITOR_GRADE,tefabloctoca909,1
COMPETITOR_GRADE,solplast th 70a9000 b2,1
COMPETITOR_GRADE,plustekpb145nt,1
COMPETITOR_GRADE,nylem 66 gxr 25,1
COMPETITOR_GRADE,lnp stat-kon compound rx05489,1
COMPETITOR_GRADE,kopla kdl1030,1
COMPETITOR_GRADE,technyl a 216 v30 rd 2440 cf,1
COMPETITOR_GRADE,technyl c 216 v30 bk f808,1
COMPETITOR_GRADE,thermorun 3855 n,1
COMPETITOR_GRADE,elastron d300.a80.n,1
COMPETITOR_GRADE,ecolon gf2040-bk1,1
COMPETITOR_GRADE,cp pryme nylon 6 n100md2 nat,1
COMPETITOR_GRADE,grilon bgz-15/2 natural,1
COMPETITOR_GRADE,plustek ra301g43nt,1
COMPETITOR_GRADE,lubrione sf-000/25bz-15t bronze,1
COMPETITOR_GRADE,trimid n60g30hl,1
COMPETITOR_GRADE,pentamid a gk30 h ls black,1
COMPETITOR_GRADE,kebaflex / sg 55 a.01,1
COMPETITOR_GRADE,petrothene lt493701,1
COMPETITOR_GRADE,staramide b28h,1
COMPETITOR_GRADE,elastollan754dhpm,1
COMPETITOR_GRADE,schuladur a gf 30 hr2,1
COMPETITOR_GRADE,polimid lub a 3020 gftf,1
COMPETITOR_GRADE,technyl c 216f gy p425c xb,1
COMPETITOR_GRADE,desmopan 9380au,1
COMPETITOR_GRADE,matrixx 30s5150,1
COMPETITOR_GRADE,topolymer 8228-501n,1
COMPETITOR_GRADE,prl tp-fr-im2,1
COMPETITOR_GRADE,pentamid a gk30 h,1
COMPETITOR_GRADE,4mid 9b32330,1
COMPETITOR_GRADE,durethanbkv50h3.0ef703163,1
COMPETITOR_GRADE,microlin ml73,1
COMPETITOR_GRADE,solplast th 40d7000 a1,1
COMPETITOR_GRADE,badamid b70 gf50 h uv black 725 lb,1
COMPETITOR_GRADE,nylem 6 im,1
COMPETITOR_GRADE,tarolox 111 g7,1
COMPETITOR_GRADE,topolymer 6211-751n,1
COMPETITOR_GRADE,baltamid 6 schwarz,1
COMPETITOR_GRADE,toraycon 1101g-x50,1
COMPETITOR_GRADE,sabic hdpe b5210,1
COMPETITOR_GRADE,reny 1022h,1
COMPETITOR_GRADE,sgf4950tt,1
COMPETITOR_GRADE,terez pa 6 7600,1
COMPETITOR_GRADE,badamid ppa-hp gf40 h s1,1
COMPETITOR_GRADE,schulablend(pa/pp)m/mo7101gf25,1
COMPETITOR_GRADE,cp pryme polyethylene pe100hdh-8m,1
COMPETITOR_GRADE,kocetal k300ewbbk,1
COMPETITOR_GRADE,starflamafr460b,1
COMPETITOR_GRADE,hostalen 5231h,1
COMPETITOR_GRADE,kebaflex/pd40.3,1
COMPETITOR_GRADE,elastron g103.a70.b,1
COMPETITOR_GRADE,econamidfl6gm2010,1
COMPETITOR_GRADE,bretene ts cor white,1
COMPETITOR_GRADE,solplast th 40a9921 c1,1
COMPETITOR_GRADE,4mid 9b22115 xhfr1,1
COMPETITOR_GRADE,texinrxt70a,1
COMPETITOR_GRADE,fortii h615,1
COMPETITOR_GRADE,scanamid 6 b12^ f50,1
COMPETITOR_GRADE,ecolon mrgf1937-bk1,1
COMPETITOR_GRADE,ecozen mt10g,1
COMPETITOR_GRADE,staramide rf006eu,1
COMPETITOR_GRADE,na40 gr50 nl,1
COMPETITOR_GRADE,spesin kp212g15vf,1
COMPETITOR_GRADE,plustek pa108pu13,1
COMPETITOR_GRADE,polimid a 1515 gfb,1
COMPETITOR_GRADE,solplast th 70a9101 a1,1
COMPETITOR_GRADE,latilub75/4-05tg/30-v0,1
COMPETITOR_GRADE,saxamid 226f4,1
COMPETITOR_GRADE,isonyl a6 gs30,1
COMPETITOR_GRADE,solplastth80a9900d0,1
COMPETITOR_GRADE,vydyne 21fsr,1
COMPETITOR_GRADE,neviester b e200 l,1
COMPETITOR_GRADE,kocetal gf305,1
COMPETITOR_GRADE,tecothane tt-1074a,1
COMPETITOR_GRADE,chronoflex c 75d,1
COMPETITOR_GRADE,kopa kn333g33bl,1
COMPETITOR_GRADE,alathonm4621,1
COMPETITOR_GRADE,meytel e66 yc,1
COMPETITOR_GRADE,grilamid l 20 hl black 9563,1
COMPETITOR_GRADE,lnplubricompcompoundofl36,1
COMPETITOR_GRADE,plustek pq301g6bk11,1
COMPETITOR_GRADE,witcom pa12-ec-hi,1
COMPETITOR_GRADE,domamid6g30ik1202nc,1
COMPETITOR_GRADE,saxamid 226f5,1
COMPETITOR_GRADE,kopa kn173hi2,1
COMPETITOR_GRADE,plustek pd4302g8bk11,1
COMPETITOR_GRADE,mediprene 500702m,1
COMPETITOR_GRADE,titalon 1300gb,1
COMPETITOR_GRADE,alathon l5845,1
COMPETITOR_GRADE,plustek pa108rd59,1
COMPETITOR_GRADE,wellamid 42l-xe-n,1
COMPETITOR_GRADE,lucent pa g66-13,1
COMPETITOR_GRADE,solplast th 90a7000 a,1
COMPETITOR_GRADE,spesin kp212g30v0,1
COMPETITOR_GRADE,solplast th 75a9900 b1,1
COMPETITOR_GRADE,kopla kdg1035,1
COMPETITOR_GRADE,slovaster b gf 30 frk 3,1
COMPETITOR_GRADE,nevimid 6 e300,1
COMPETITOR_GRADE,polypur fpu 1152c,1
COMPETITOR_GRADE,estane eco 12t55d,1
COMPETITOR_GRADE,technyl protect c 50h1 nc,1
COMPETITOR_GRADE,topolymer 9310-551n,1
COMPETITOR_GRADE,schuladur ht gf 30,1
COMPETITOR_GRADE,pocanb3215000000,1
COMPETITOR_GRADE,novamid 1017gh33 bk701,1
COMPETITOR_GRADE,pp a422-lg30,1
COMPETITOR_GRADE,delrin 911dp nc010,1
COMPETITOR_GRADE,polyethylenelp522-01,1
COMPETITOR_GRADE,lnpthermotufcompoundvx99809,1
COMPETITOR_GRADE,aurolen pe-hd natural,1
COMPETITOR_GRADE,apilon 52 d 30l,1
COMPETITOR_GRADE,ecotriar110,1
COMPETITOR_GRADE,prltp-gfmf3,1
COMPETITOR_GRADE,technyl one j 60x1 v30 bk,1
COMPETITOR_GRADE,eltex pf0101ke,1
COMPETITOR_GRADE,auroform h03 black,1
COMPETITOR_GRADE,technyl c 216 v30 bk,1
COMPETITOR_GRADE,4mid 9a22115,1
COMPETITOR_GRADE,rialox b 120 gk20 va natur,1
COMPETITOR_GRADE,mediprene 520450m,1
COMPETITOR_GRADE,durethan bkv30gw1 000000 dus037,1
COMPETITOR_GRADE,durethanbkv240h2.0xcp901510,1
COMPETITOR_GRADE,genestar ta105,1
COMPETITOR_GRADE,politerbnat,1
COMPETITOR_GRADE,solplast th 85a9900 a1,1
COMPETITOR_GRADE,nevimid 6 mld fv30,1
COMPETITOR_GRADE,laramidtg/60,1
COMPETITOR_GRADE,apilon 52c tce 25,1
COMPETITOR_GRADE,estane eco 12t90e,1
COMPETITOR_GRADE,eplamid66cbr30ncq1d001,1
COMPETITOR_GRADE,cp pryme nylon 6 n233hl bk/om200,1
COMPETITOR_GRADE,slovaster gf 10,1
COMPETITOR_GRADE,econamid fl 6h1uv1,1
COMPETITOR_GRADE,ramster pe304g3,1
COMPETITOR_GRADE,estane 2103-80aef tpu,1
COMPETITOR_GRADE,liten fl 20,1
COMPETITOR_GRADE,mirathane l75d,1
COMPETITOR_GRADE,eastar dn003,1
COMPETITOR_GRADE,loxister pbt gf15mr10 02010,1
COMPETITOR_GRADE,qr resin qr-3000-gf30,1
COMPETITOR_GRADE,leona 91g60,1
COMPETITOR_GRADE,grilon tsm-40/4 natural,1
COMPETITOR_GRADE,relene hd53ta010,1
COMPETITOR_GRADE,eplamid 6 gfi 15 nc q1b5a801,1
COMPETITOR_GRADE,grodnamidpa6-gf10,1
COMPETITOR_GRADE,nanil 1015 c2hn,1
COMPETITOR_GRADE,sumikasuper e6008 mr,1
COMPETITOR_GRADE,stanyl tw341-b,1
COMPETITOR_GRADE,technoelast v a 7000 i 1 nat,1
COMPETITOR_GRADE,luvosint x92a-2,1
COMPETITOR_GRADE,domamid66g40h1,1
COMPETITOR_GRADE,slovamid6 gf 10 ts,1
COMPETITOR_GRADE,alcom pa66 910/1 nu sv1057-03mcf,1
COMPETITOR_GRADE,skypel p128df,1
COMPETITOR_GRADE,estane s198a tpu,1
COMPETITOR_GRADE,altech pa6 eco 3230/100 gb20 gf10,1
COMPETITOR_GRADE,tribocomp ppa gf30 ts0,1
COMPETITOR_GRADE,ultraform h4320 bk q600,1
COMPETITOR_GRADE,spesin kp212g30v0hi,1
COMPETITOR_GRADE,kocetal k500bk,1
COMPETITOR_GRADE,safrene f 7650,1
COMPETITOR_GRADE,total 51090,1
COMPETITOR_GRADE,mâˆ™vera gp4005,1
COMPETITOR_GRADE,gravi-tech grv-te1-090-w-nat,1
COMPETITOR_GRADE,plustekpb305g33gr101,1
COMPETITOR_GRADE,technyl a 216 v20 bk 21n,1
COMPETITOR_GRADE,taisox8001u,1
COMPETITOR_GRADE,kopla kbp1100,1
COMPETITOR_GRADE,tedurl9107-1s,1
COMPETITOR_GRADE,saxamid 126k6,1
COMPETITOR_GRADE,pebax 5533 sp 01,1
COMPETITOR_GRADE,durethan bkv30w1 000000 dus037,1
COMPETITOR_GRADE,ubesta 3030 ji12l,1
COMPETITOR_GRADE,solplast th 60a7000 d1,1
COMPETITOR_GRADE,slovamid6 frc 3,1
COMPETITOR_GRADE,amodellf-1930hsnt-9,1
COMPETITOR_GRADE,solplast th 80a8900 a0,1
COMPETITOR_GRADE,ultramid a3wg10 cr bk564,1
COMPETITOR_GRADE,kopla kdcl1030,1
COMPETITOR_GRADE,apilon 52 tl 58,1
COMPETITOR_GRADE,slovamid66 gf 33,1
COMPETITOR_GRADE,np biopa11-252,1
COMPETITOR_GRADE,kebater pbt a9030 natural 0191,1
COMPETITOR_GRADE,revolvem-711antistatic,1
COMPETITOR_GRADE,polimid a sg em1 v0m,1
COMPETITOR_GRADE,taromid a 260 s,1
COMPETITOR_GRADE,petrothene lt523501,1
COMPETITOR_GRADE,ramlloy pb917g4bl64,1
COMPETITOR_GRADE,prime tuff tx 200,1
COMPETITOR_GRADE,sabic stamax 30ym240,1
COMPETITOR_GRADE,vestamid care me62,1
COMPETITOR_GRADE,bergamid a70/75/80,1
COMPETITOR_GRADE,vydynepf007,1
COMPETITOR_GRADE,lnpstat-loycompoundkx09024,1
COMPETITOR_GRADE,novaduran 5010gn1-15am,1
COMPETITOR_GRADE,liten ml 67,1
COMPETITOR_GRADE,eltex hd6070ea-b,1
COMPETITOR_GRADE,eltex superstress cap508,1
COMPETITOR_GRADE,kebater pbt b400,1
COMPETITOR_GRADE,platamid h 2528 powder,1
COMPETITOR_GRADE,auromid gvs gf60 black,1
COMPETITOR_GRADE,polyelast tpe ec88r,1
COMPETITOR_GRADE,slovaster b/e gf 30,1
COMPETITOR_GRADE,solplast th 45a9000 c,1
COMPETITOR_GRADE,monprene in-23060 xrd,1
COMPETITOR_GRADE,borsafe he3495-ls-h,1
COMPETITOR_GRADE,scanamid 66 a12^fc,1
COMPETITOR_GRADE,altech pa6 a 2015/507 gf15,1
COMPETITOR_GRADE,he150,1
COMPETITOR_GRADE,lnpstat-koncompounduef26as,1
COMPETITOR_GRADE,slovamid66 gf 15 t 25,1
COMPETITOR_GRADE,rtp3405-4tfe15,1
COMPETITOR_GRADE,saxamid 226f6ry01,1
COMPETITOR_GRADE,matrixx 84s7301,1
COMPETITOR_GRADE,staramide rf006sxs,1
COMPETITOR_GRADE,grilamid xe 4077 natural,1
COMPETITOR_GRADE,tecoflexmg-8020,1
COMPETITOR_GRADE,grilamid tr icr 12 ls natural,1
COMPETITOR_GRADE,plustek pb300g50nt,1
COMPETITOR_GRADE,dow2020t,1
COMPETITOR_GRADE,ravathane r120a93,1
COMPETITOR_GRADE,slovamid6/66 gf 15 gb 15,1
COMPETITOR_GRADE,pocan ecob3233hr 000000,1
COMPETITOR_GRADE,solplastth40a9900c,1
COMPETITOR_GRADE,kopla kdg1015f,1
COMPETITOR_GRADE,solplast tv 75a10900 a,1
COMPETITOR_GRADE,tisester f 30d03 f01 k02 hs r01,1
COMPETITOR_GRADE,emlon 66 gfr 30,1
COMPETITOR_GRADE,tenac-cmt754,1
COMPETITOR_GRADE,domamid6g35,1
COMPETITOR_GRADE,wellamid gs25-66 22lh-n,1
COMPETITOR_GRADE,versaflex om 6160-1,1
COMPETITOR_GRADE,kebaform c 902 tf,1
COMPETITOR_GRADE,kebater pbt a0230,1
COMPETITOR_GRADE,badamid b70 gf40 h uv,1
COMPETITOR_GRADE,slovamid66gf40e/1m,1
COMPETITOR_GRADE,trimid n660g33,1
COMPETITOR_GRADE,solplast th 90a9900 d,1
COMPETITOR_GRADE,hetroflex h55dlg,1
COMPETITOR_GRADE,bergadurpb40g20unc015,1
COMPETITOR_GRADE,solplast th 35a9900 d,1
COMPETITOR_GRADE,terryl pa510,1
COMPETITOR_GRADE,econamidfl6g30201,1
COMPETITOR_GRADE,borlink lh4201r,1
COMPETITOR_GRADE,kopa kn133g30,1
COMPETITOR_GRADE,tefabloc to 823 50a,1
COMPETITOR_GRADE,fitex pps resin,1
COMPETITOR_GRADE,visico me4425 / ambicat le4479,1
COMPETITOR_GRADE,spesin kp513ug,1
COMPETITOR_GRADE,solplast th 80a9900 c,1
COMPETITOR_GRADE,ultramid b3hg6 hsp bk23346,1
COMPETITOR_GRADE,bestdur tpxg6 /02,1
COMPETITOR_GRADE,technyl c 116 v15 nc,1
COMPETITOR_GRADE,kopa kn133g15st,1
COMPETITOR_GRADE,wellamid 42ln2-nbk2,1
COMPETITOR_GRADE,pebax 5513 sp 01,1
COMPETITOR_GRADE,novamid 1040h2,1
COMPETITOR_GRADE,topolymer 9410-801n,1
COMPETITOR_GRADE,arlen c230,1
COMPETITOR_GRADE,bapolene3257u,1
COMPETITOR_GRADE,onforce lft lf6600-5013 grey,1
