idx,query,property_name,property_type,value,min,max,unit,shape
43118,find a material that is minimum of perpendicular stress at break 8.22 mpa,tensile stress at break iso 527-1/-2 or iso 37 perpendicular (mpa),property,,8.22,,mpa,open lower (>= min)
43119,products with tensile stress (yield) - 47mpa from 23 - 56,tensile stress at yield iso 527-1/-2 50mm/min (mpa),property,47.0,23.0,56.0,mpa,banded (value +/- band)
43121,gwf index = 849Ã‚Â°c,glow wire flammability index,ul_sub_property,849.0,764.1,933.9,Â°c,banded (value +/- band)
43121,gwf index = 849Ã‚Â°c,minimum thickness (mm),ul_property,0.4,,,mm,exact value only
43122,molecular weight - 1.94e+06g/mol,average molecular weight margolies' equation (g/mol),property,1.94e+06,1.75e+06,2.14e+06,g/mol,banded (value +/- band)
43124,without glass fibre highcurrentarc plc-0,high-current arc ignition (hai),ul_sub_property,plc 0,,,,exact value only
43124,without glass fibre highcurrentarc plc-0,minimum thickness (mm),ul_property,0.4,,,mm,exact value only
43128,hvtr=plc-2 process guide,high voltage arc tracking rate (hvtr),ul_property,plc 2,,,,exact value only
43129,need a grade with a comparative tracking index rating of plc4,comparative tracking index (cti),ul_property,plc 4,,,,exact value only
43133,gwfi: 772 Ã‚Â°c within a range of 15% specification for a3rv0rd3000/k,glow wire flammability index,ul_sub_property,772.0,656.2,887.8,Â°c,banded (value +/- band)
43133,gwfi: 772 Ã‚Â°c within a range of 15% specification for a3rv0rd3000/k,minimum thickness (mm),ul_property,0.4,,,mm,exact value only
43134,plc-1 comparative tracking minimum ip tracking 0.67,comparative tracking index (cti),ul_property,plc 1,,,,exact value only
43134,plc-1 comparative tracking minimum ip tracking 0.67,inclined-plane tracking,ul_property,,0.67,,,open lower (>= min)
43135,grades that have dimensional precision <2.91,molding shrinkage,property,,,2.91,,open upper (<= max)
43138,5 vb,flame rating,ul_sub_property,5vb,,,,exact value only
43138,5 vb,minimum thickness (mm),ul_property,0.4,,,mm,exact value only
43139,adhesion compression set: 23 % between 19 - 32,compression set,property,23.0,19.0,32.0,%,banded (value +/- band)
43141,rti ele less than 186Ã‚Â°c,relative thermal index - electrical (rti elec) (Â°c),ul_sub_property,,,186.0,Â°c,open upper (<= max)
43141,rti ele less than 186Ã‚Â°c,minimum thickness (mm),ul_property,0.4,,,mm,exact value only
43143,flame rate of v-o specification for hf c 2521 g,flame rating,ul_sub_property,v-0,,,,exact value only
43143,flame rate of v-o specification for hf c 2521 g,minimum thickness (mm),ul_property,0.4,,,mm,exact value only
43144,long term heat aging effective thermal diffusivity iso 22007-4 flow (mÃ‚Â²/s) = 1.59e-06,effective thermal diffusivity iso 22007-4 flow (mÂ²/s),property,1.59e-06,1.43e-06,1.75e-06,,banded (value +/- band)
43145,materials that have molding shrinkage between 1.21 to 2.85percent,molding shrinkage,property,,1.21,2.85,percent,explicit range
43147,87 Ã‚Â°c relative thermal index - electrical (rti elec) @ 0.1mm,relative thermal index - electrical (rti elec) (Â°c),ul_sub_property,87.0,78.3,95.7,Â°c,banded (value +/- band)
43147,87 Ã‚Â°c relative thermal index - electrical (rti elec) @ 0.1mm,minimum thickness (mm),ul_property,0.1,,,mm,exact value only
43151,grades that have dimensional chg <0.54,dimensional change,ul_property,,,0.54,,open upper (<= max)
43152,"relative thermal index - electrical 71 Ã‚Â°c, 3.1mm thickness qmtt2 listed",relative thermal index - electrical (rti elec) (Â°c),ul_sub_property,71.0,63.9,78.1,Â°c,banded (value +/- band)
43152,"relative thermal index - electrical 71 Ã‚Â°c, 3.1mm thickness qmtt2 listed",minimum thickness (mm),ul_property,3.1,,,mm,exact value only
43155,grades that have flammability rating-vo,flame rating,ul_sub_property,v-0,,,,exact value only
43155,grades that have flammability rating-vo,minimum thickness (mm),ul_property,0.4,,,mm,exact value only
43157,suitability-f-1 and comparative tracking rating (plc4) grade,outdoor suitability,ul_property,f1,,,,exact value only
43157,suitability-f-1 and comparative tracking rating (plc4) grade,comparative tracking index (cti),ul_property,plc 4,,,,exact value only
43161,find a material that is flexural strain at failure 1.67 - 4.67percent,flexural strain at failure,property,,1.67,4.67,percent,explicit range
43163,"materials that have min thickness 3.5, v 2 flame rating",flame rating,ul_sub_property,v-2,,,,exact value only
43163,"materials that have min thickness 3.5, v 2 flame rating",minimum thickness (mm),ul_property,3.5,,,mm,exact value only
43164,dimens change max 0.99 %,dimensional change,ul_property,,,0.99,%,open upper (<= max)
43166,high voltage arc tracking rate (hvtr): plc 0 (0 - 10 mm/min.),high voltage arc tracking rate (hvtr),ul_property,plc 0 (0 - 10 mm/min.),,,,exact value only
43170,rti imp 80 Ã‚Â°c 0.7mm thick.,relative thermal index - mechanical impact (rti imp) (Â°c),ul_sub_property,80.0,72.0,88.0,Â°c,banded (value +/- band)
43170,rti imp 80 Ã‚Â°c 0.7mm thick.,minimum thickness (mm),ul_property,0.7,,,mm,exact value only
43171,gwi temperature maximum 734,glow wire ignition temperature,ul_sub_property,,,734.0,,open upper (<= max)
43171,gwi temperature maximum 734,minimum thickness (mm),ul_property,0.4,,,mm,exact value only
43172,rti-i of maximum 160Ã‚Â°c specification for pf l20 gf/20,relative thermal index - mechanical impact (rti imp) (Â°c),ul_sub_property,,,160.0,Â°c,open upper (<= max)
43172,rti-i of maximum 160Ã‚Â°c specification for pf l20 gf/20,minimum thickness (mm),ul_property,0.4,,,mm,exact value only
43173,need a grade with a arc resistant of plc-6,arc resistance,ul_property,plc 6,,,,exact value only
43174,high-currentignition of plc-2,high-current arc ignition (hai),ul_sub_property,plc 2,,,,exact value only
43174,high-currentignition of plc-2,minimum thickness (mm),ul_property,0.4,,,mm,exact value only
43175,comptracking plc4 comparative tracking plc-5,comparative tracking index (cti),ul_property,plc 4,,,,exact value only
43175,comptracking plc4 comparative tracking plc-5,comparative tracking index (cti),ul_property,plc 5,,,,exact value only
43176,linear thermal expansion more than or eaual to 201 grade,coefficient of linear thermal expansion (clte),property,,201.0,,,open lower (>= min)
43177,hvar plc0,arc resistance,ul_property,plc 0,,,,exact value only
43178,flame rate hb 3.5mm thick.,flame rating,ul_sub_property,hb,,,,exact value only
43178,flame rate hb 3.5mm thick.,minimum thickness (mm),ul_property,3.5,,,mm,exact value only
43180,need a grade with a rtielec 139 Ã‚Â°c at 0.1mm,relative thermal index - electrical (rti elec) (Â°c),ul_sub_property,139.0,125.1,152.9,Â°c,banded (value +/- band)
43180,need a grade with a rtielec 139 Ã‚Â°c at 0.1mm,minimum thickness (mm),ul_property,0.1,,,mm,exact value only
43183,materials that have high voltage arc resistance ignition of plc-4,arc resistance,ul_property,plc 4,,,,exact value only
43184,fr = 5-va,flame rating,ul_sub_property,5va,,,,exact value only
43184,fr = 5-va,minimum thickness (mm),ul_property,0.4,,,mm,exact value only
43186,"hw ignition plc2, 3mm thickness specification for celanyl a3 whh gf30 gy 7035/2",hot wire ignition (hwi),ul_sub_property,plc 2,,,,exact value only
43186,"hw ignition plc2, 3mm thickness specification for celanyl a3 whh gf30 gy 7035/2",minimum thickness (mm),ul_property,3.0,,,mm,exact value only
43189,materials that have tape thickness iso 16012 (mm) of max 0.29mm,tape thickness iso 16012 (mm),property,,,0.29,mm,open upper (<= max)
43190,high voltage arc resistant to ignition=plc 1 specification for sofpur neutro 000nz1080,arc resistance,ul_property,plc 1,,,,exact value only
43191,high voltage arc resistance to ignition (plc 3) and plc 2 high voltage arc grade,arc resistance,ul_property,plc 3,,,,exact value only
43191,high voltage arc resistance to ignition (plc 3) and plc 2 high voltage arc grade,arc resistance,ul_property,plc 2,,,,exact value only
43193,sr: 1.51e+17ohm grade,surface resistivity iec 62631-3-2 (ohm),property,1.51e+17,1.36e+17,1.67e+17,ohm,banded (value +/- band)
43194,"hardness, rockwell m-scale = 50 grade","hardness, rockwell iso 2039-2 m-scale",property,50.0,45.0,55.0,,banded (value +/- band)
43197,detergent resistance f-4,detergent resistance,ul_property,f4,,,,exact value only
43200,relative thermal index - mechanical strength (rti str) (Ã‚Â°c): 140Ã‚Â°c within a range of 5%,relative thermal index - mechanical strength (rti str) (Â°c),ul_sub_property,140.0,133.0,147.0,Â°c,banded (value +/- band)
43200,relative thermal index - mechanical strength (rti str) (Ã‚Â°c): 140Ã‚Â°c within a range of 5%,minimum thickness (mm),ul_property,0.4,,,mm,exact value only
43201,grades that have flexural strain at failure greater than or equal to 1.07 %,flexural strain at failure,property,,1.07,,%,open lower (>= min)
43202,relative thermal index - mechanical impact (rti imp) (Ã‚Â°c) at 2.2 188 total fill upto 89,relative thermal index - mechanical impact (rti imp) (Â°c),ul_sub_property,188.0,169.2,206.8,,banded (value +/- band)
43202,relative thermal index - mechanical impact (rti imp) (Ã‚Â°c) at 2.2 188 total fill upto 89,minimum thickness (mm),ul_property,2.2,,,mm,exact value only
43203,rohs & eu - 863-compliant specification for celcon f25-03h,rohs 2011/65/eu material,ul_property,+863 compliant,,,,exact value only
43204,hcai - plc-3 specification for lftr abs-sf50-03 af3001 natural,high-current arc ignition (hai),ul_sub_property,plc 3,,,,exact value only
43204,hcai - plc-3 specification for lftr abs-sf50-03 af3001 natural,minimum thickness (mm),ul_property,0.4,,,mm,exact value only
43207,outdoor suitability=f2,outdoor suitability,ul_property,f2,,,,exact value only
43208,materials that have dimensionalchange=0.57%,dimensional change,ul_property,0.57,0.51,0.63,%,banded (value +/- band)
43211,hai 1.3mm of plc-2 combined fill of 51 with natural fiber,high-current arc ignition (hai),ul_sub_property,plc 2,,,,exact value only
43211,hai 1.3mm of plc-2 combined fill of 51 with natural fiber,minimum thickness (mm),ul_property,1.3,,,mm,exact value only
43212,relative permittivity (6.24) from 4.88 to 7.61 grade,relative permittivity,property,6.24,4.88,7.61,,banded (value +/- band)
43214,grades that have rockwell hardness r-scale from 54-97,"hardness, rockwell iso 2039-2 r-scale",property,,54.0,97.0,,explicit range
43215,comparative tracking 180-512 arcres plc0,comparative tracking index (cti),ul_property,,180.0,512.0,,explicit range
43215,comparative tracking 180-512 arcres plc0,arc resistance,ul_property,plc 0,,,,exact value only
43218,rtielectrical 104 at 1mm medical & pharma - drug delivery devices,relative thermal index - electrical (rti elec) (Â°c),ul_sub_property,104.0,93.6,114.4,,banded (value +/- band)
43218,rtielectrical 104 at 1mm medical & pharma - drug delivery devices,minimum thickness (mm),ul_property,1.0,,,mm,exact value only
43221,"min thickness 6, 722 Ã‚Â°c glow-wire flammability index",glow wire flammability index,ul_sub_property,722.0,649.8,794.2,Â°c,banded (value +/- band)
43221,"min thickness 6, 722 Ã‚Â°c glow-wire flammability index",minimum thickness (mm),ul_property,6.0,,,mm,exact value only
43222,products with hdt=294Ã‚Â°c,temperature of deflection under load,property,294.0,264.6,323.4,Â°c,banded (value +/- band)
43224,find a material that is 1mhz df in the range of 661 to 1062 e-4,dissipation factor iec 62631-2-1 1mhz (e-4),property,,661.0,1062.0,e-4,explicit range
43225,materials that have rohs 2011/65/eu material of +863-compliant,rohs 2011/65/eu material,ul_property,+863 compliant,,,,exact value only
43226,"need a grade with a min thickness 0.5, plc 1 high amperage arc ignition category",high-current arc ignition (hai),ul_sub_property,plc 1,,,,exact value only
43226,"need a grade with a min thickness 0.5, plc 1 high amperage arc ignition category",minimum thickness (mm),ul_property,0.5,,,mm,exact value only
43228,materials that have heat transfer close to 1.13 w/(m k),thermal conductivity,property,1.13,1.02,1.24,w/(m k),banded (value +/- band)
43229,products with tan delta at 100hz between 2903 and 5735e-4,dissipation factor iec 62631-2-1 100hz (e-4),property,,2903.0,5735.0,e-4,explicit range
43230,glow wire flammability <= 1186 Ã‚Â°c,glow wire flammability index,ul_sub_property,,,1186.0,Â°c,open upper (<= max)
43230,glow wire flammability <= 1186 Ã‚Â°c,minimum thickness (mm),ul_property,0.4,,,mm,exact value only
43231,need a grade with a dim change greater than 275,dimensional change,ul_property,,275.0,,,open lower (>= min)
43232,comp tracking between 132 and 255,comparative tracking index (cti),ul_property,,132.0,255.0,,explicit range
43239,maximum of glow wire temperature 872 Ã‚Â°c,glow wire ignition temperature,ul_sub_property,,,872.0,Â°c,open upper (<= max)
43239,maximum of glow wire temperature 872 Ã‚Â°c,minimum thickness (mm),ul_property,0.4,,,mm,exact value only
43240,flame rating - v-o,flame rating,ul_sub_property,v-0,,,,exact value only
43240,flame rating - v-o,minimum thickness (mm),ul_property,0.4,,,mm,exact value only
43243,products with dielectric dissipation factor at 1mhz: 8.79e+08 e-4,dissipation factor iec 62631-2-1 1mhz (e-4),property,8.79e+08,7.91e+08,9.67e+08,e-4,banded (value +/- band)
43244,out door suitability f-2 cti of plc 3,outdoor suitability,ul_property,f2,,,,exact value only
43244,out door suitability f-2 cti of plc 3,comparative tracking index (cti),ul_property,plc 3,,,,exact value only
43245,rohs material 863-compliant dmf,rohs 2011/65/eu material,ul_property,+863 compliant,,,,exact value only
43247,izod unnotched of minimum 61 kj/mÃ‚Â²,izod impact strength,property,,61.0,,kj/mÂ²,open lower (>= min)
43249,0.1mm v-2,flame rating,ul_sub_property,v-2,,,,exact value only
43249,0.1mm v-2,minimum thickness (mm),ul_property,0.1,,,mm,exact value only
43250,flame rating @ 1.6 v-2,flame rating,ul_sub_property,v-2,,,,exact value only
43250,flame rating @ 1.6 v-2,minimum thickness (mm),ul_property,1.6,,,mm,exact value only
43253,materials that have dimensional precision >= 1.77 %,molding shrinkage,property,,1.77,,%,open lower (>= min)
43257,products with mechanical behavior = 26138mpa in the range of 14851 to 36671,tensile modulus,property,26138.0,14851.0,36671.0,mpa,banded (value +/- band)
43259,non-halogenated material-compliant ti strength 761.0 around 30% variation,non-halogenated material,ul_property,compliant,,,,exact value only
43259,non-halogenated material-compliant ti strength 761.0 around 30% variation,tensile impact strength,ul_property,761.0,532.7,989.3,,banded (value +/- band)
43263,loss angle 100hz greater than or equal to 2497 grade,dissipation factor iec 62631-2-1 100hz (e-4),property,,2497.0,,,open lower (>= min)
